ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
3558,"Overall Score","No Country",MOZ,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3559,"Overall Score","No Country",MRT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3560,"Overall Score","No Country",MUS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3561,"Overall Score","No Country",MYS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3562,"Overall Score","No Country",NAM,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3563,"Overall Score","No Country",NER,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3564,"Overall Score","No Country",NIC,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3565,"Overall Score","No Country",NLD,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3566,"Overall Score","No Country",NOR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3567,"Overall Score","No Country",NZL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3568,"Overall Score","No Country",OMN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3569,"Overall Score","No Country",PAK,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3570,"Overall Score","No Country",PAN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3571,"Overall Score","No Country",PER,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3572,"Overall Score","No Country",PHL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3573,"Overall Score","No Country",PNG,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3574,"Overall Score","No Country",POL,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3575,"Overall Score","No Country",PRT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3576,"Overall Score","No Country",QAT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3577,"Overall Score","No Country",ROU,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3578,"Overall Score","No Country",RUS,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3579,"Overall Score","No Country",RWA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3580,"Overall Score","No Country",SAU,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3581,"Overall Score","No Country",SDN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3582,"Overall Score","No Country",SGP,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3583,"Overall Score","No Country",SLB,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3584,"Overall Score","No Country",SOM,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3585,"Overall Score","No Country",SSD,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3586,"Overall Score","No Country",SVK,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3587,"Overall Score","No Country",SVN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3588,"Overall Score","No Country",SWE,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3589,"Overall Score","No Country",SWZ,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3590,"Overall Score","No Country",SYR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3591,"Overall Score","No Country",TJK,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3592,"Overall Score","No Country",TTO,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3593,"Overall Score","No Country",TZA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3594,"Overall Score","No Country",UKR,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3595,"Overall Score","No Country",URY,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3596,"Overall Score","No Country",USA,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3597,"Overall Score","No Country",VEN,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3598,"Overall Score","No Country",VUT,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3599,"Overall Score","No Country",YEM,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3600,"Overall Score","No Country",ZAF,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3601,"Overall Score","No Country",ZMB,2022,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3602,"Overall Score","No Country",ARG,2023,1.987447699,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3603,"Overall Score","No Country",BGD,2023,4.481171548,#d73027,"Very High",Admin,"2024-11-20 10:04:40"
3604,"Overall Score","No Country",BLR,2023,1.008368201,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3605,"Overall Score","No Country",CAF,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:40"
3606,"Overall Score","No Country",COD,2023,4.891213389,#d73027,"Very High",Admin,"2024-11-20 10:04:40"
3607,"Overall Score","No Country",CRI,2023,1.393305439,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3608,"Overall Score","No Country",CUB,2023,1.476987448,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3609,"Overall Score","No Country",DOM,2023,1.543933054,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3610,"Overall Score","No Country",DZA,2023,2.941422594,#fdae61,High,Admin,"2024-11-20 10:04:40"
3611,"Overall Score","No Country",GEO,2023,2.121338912,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3612,"Overall Score","No Country",GHA,2023,2.983263598,#fdae61,High,Admin,"2024-11-20 10:04:40"
3613,"Overall Score","No Country",GMB,2023,2.765690377,#fdae61,High,Admin,"2024-11-20 10:04:40"
3614,"Overall Score","No Country",GNB,2023,2.682008368,#fee98b,High,Admin,"2024-11-20 10:04:40"
3615,"Overall Score","No Country",GUY,2023,1.853556485,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3616,"Overall Score","No Country",HND,2023,1.661087866,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3617,"Overall Score","No Country",IRQ,2023,4.355648536,#d73027,"Very High",Admin,"2024-11-20 10:04:40"
3618,"Overall Score","No Country",KGZ,2023,1.962343096,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3619,"Overall Score","No Country",LAO,2023,1.535564854,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3620,"Overall Score","No Country",LSO,2023,1.987447699,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3621,"Overall Score","No Country",MDG,2023,2.347280335,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3622,"Overall Score","No Country",MEX,2023,1.677824268,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3623,"Overall Score","No Country",MKD,2023,2.062761506,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3624,"Overall Score","No Country",MNE,2023,1.410041841,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3625,"Overall Score","No Country",MNG,2023,1.719665272,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3626,"Overall Score","No Country",MWI,2023,2.682008368,#fee98b,High,Admin,"2024-11-20 10:04:40"
3627,"Overall Score","No Country",NGA,2023,4.615062762,#d73027,"Very High",Admin,"2024-11-20 10:04:40"
3628,"Overall Score","No Country",NPL,2023,2.907949791,#fdae61,High,Admin,"2024-11-20 10:04:40"
3629,"Overall Score","No Country",PSE,2023,2.983263598,#fdae61,High,Admin,"2024-11-20 10:04:40"
3630,"Overall Score","No Country",SLE,2023,3.510460251,#fdae61,High,Admin,"2024-11-20 10:04:40"
3631,"Overall Score","No Country",SRB,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3632,"Overall Score","No Country",TCD,2023,3.937238494,#fdae61,"Very High",Admin,"2024-11-20 10:04:40"
3633,"Overall Score","No Country",TGO,2023,3.510460251,#fdae61,High,Admin,"2024-11-20 10:04:40"
3634,"Overall Score","No Country",TKM,2023,1.050209205,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3635,"Overall Score","No Country",TUN,2023,3.979079498,#fdae61,"Very High",Admin,"2024-11-20 10:04:40"
3636,"Overall Score","No Country",UZB,2023,1.677824268,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3637,"Overall Score","No Country",VNM,2023,1.401673640,#a6d96a,Low,Admin,"2024-11-20 10:04:40"
3638,"Overall Score","No Country",ZWE,2023,1.970711297,#fee98b,Medium,Admin,"2024-11-20 10:04:40"
3639,"Overall Score",Afghanistan,AFG,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3640,"Overall Score",Angola,AGO,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:40"
3641,"Overall Score","No Country",ALB,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3642,"Overall Score","No Country",ARE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3643,"Overall Score","No Country",ARM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3644,"Overall Score","No Country",AUS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3645,"Overall Score","No Country",AUT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3646,"Overall Score","No Country",AZE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3647,"Overall Score","No Country",BDI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3648,"Overall Score","No Country",BEL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3649,"Overall Score","No Country",BEN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3650,"Overall Score","No Country",BFA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3651,"Overall Score","No Country",BGR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3652,"Overall Score","No Country",BHR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3653,"Overall Score","No Country",BIH,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3654,"Overall Score","No Country",BOL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3655,"Overall Score","No Country",BRA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3656,"Overall Score","No Country",BTN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3657,"Overall Score","No Country",BWA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3658,"Overall Score","No Country",CAN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3659,"Overall Score","No Country",CHE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3660,"Overall Score","No Country",CHL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3661,"Overall Score","No Country",CHN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3662,"Overall Score","No Country",CIV,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3663,"Overall Score","No Country",CMR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3664,"Overall Score","No Country",COG,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3665,"Overall Score","No Country",COL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3666,"Overall Score","No Country",CYP,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3667,"Overall Score","No Country",CZE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3668,"Overall Score","No Country",DEU,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3669,"Overall Score","No Country",DJI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3670,"Overall Score","No Country",DNK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3671,"Overall Score","No Country",ECU,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3672,"Overall Score","No Country",EGY,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3673,"Overall Score","No Country",ERI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3674,"Overall Score","No Country",ESP,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3675,"Overall Score","No Country",EST,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3676,"Overall Score","No Country",ETH,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3677,"Overall Score","No Country",FIN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3678,"Overall Score","No Country",FRA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3679,"Overall Score","No Country",GAB,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3680,"Overall Score","No Country",GBR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3681,"Overall Score","No Country",GIN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3682,"Overall Score","No Country",GNQ,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3683,"Overall Score","No Country",GRC,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3684,"Overall Score","No Country",GTM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3685,"Overall Score","No Country",HRV,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3686,"Overall Score","No Country",HTI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3687,"Overall Score","No Country",HUN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3688,"Overall Score","No Country",IDN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3689,"Overall Score","No Country",IND,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3690,"Overall Score","No Country",IRL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3691,"Overall Score","No Country",IRN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3692,"Overall Score","No Country",ISL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3693,"Overall Score","No Country",ISR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3694,"Overall Score","No Country",ITA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3695,"Overall Score","No Country",JAM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3696,"Overall Score","No Country",JOR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3697,"Overall Score","No Country",JPN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3698,"Overall Score","No Country",KAZ,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3699,"Overall Score","No Country",KEN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3700,"Overall Score","No Country",KHM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3701,"Overall Score","No Country",KOR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3702,"Overall Score","No Country",KWT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3703,"Overall Score","No Country",LBN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3704,"Overall Score","No Country",LBR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3705,"Overall Score","No Country",LBY,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3706,"Overall Score","No Country",LKA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3707,"Overall Score","No Country",LTU,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3708,"Overall Score","No Country",LVA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3709,"Overall Score","No Country",MAR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3710,"Overall Score","No Country",MDA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3711,"Overall Score","No Country",MLI,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3712,"Overall Score","No Country",MMR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3713,"Overall Score","No Country",MOZ,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3714,"Overall Score","No Country",MRT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3715,"Overall Score","No Country",MUS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3716,"Overall Score","No Country",MYS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3717,"Overall Score","No Country",NAM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3718,"Overall Score","No Country",NER,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3719,"Overall Score","No Country",NIC,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3720,"Overall Score","No Country",NLD,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3721,"Overall Score","No Country",NOR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3722,"Overall Score","No Country",NZL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3723,"Overall Score","No Country",OMN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3724,"Overall Score","No Country",PAK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3725,"Overall Score","No Country",PAN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3726,"Overall Score","No Country",PER,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3727,"Overall Score","No Country",PHL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3728,"Overall Score","No Country",PNG,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3729,"Overall Score","No Country",POL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3730,"Overall Score","No Country",PRK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3731,"Overall Score","No Country",PRT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3732,"Overall Score","No Country",PRY,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3733,"Overall Score","No Country",QAT,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3734,"Overall Score","No Country",ROU,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3735,"Overall Score","No Country",RUS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3736,"Overall Score","No Country",RWA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3737,"Overall Score","No Country",SAU,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3738,"Overall Score","No Country",SDN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3739,"Overall Score","No Country",SEN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3740,"Overall Score","No Country",SGP,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3741,"Overall Score","No Country",SLB,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3742,"Overall Score","No Country",SLV,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3743,"Overall Score","No Country",SOM,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3744,"Overall Score","No Country",SSD,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3745,"Overall Score","No Country",SVK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3746,"Overall Score","No Country",SVN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3747,"Overall Score","No Country",SWE,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3748,"Overall Score","No Country",SWZ,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3749,"Overall Score","No Country",SYR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3750,"Overall Score","No Country",THA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3751,"Overall Score","No Country",TJK,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3752,"Overall Score","No Country",TLS,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3753,"Overall Score","No Country",TTO,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3754,"Overall Score","No Country",TUR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3755,"Overall Score","No Country",TZA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3756,"Overall Score","No Country",UGA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3757,"Overall Score","No Country",UKR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3758,"Overall Score","No Country",URY,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3759,"Overall Score","No Country",USA,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
3760,"Overall Score","No Country",VEN,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:41"
